GISJOIN,STATEA,COUNTYA,TRACTA,BLKGRPA,from_5_to_17_years,from_5_to_17_years_speak_only_english,from_5_to_17_years_speak_spanish,from_5_to_17_years_speak_spanish_very_well,from_5_to_17_years_speak_spanish_well,from_5_to_17_years_speak_spanish_not_well,from_5_to_17_years_speak_spanish_not_at_all,from_5_to_17_years_speak_indo_european,from_5_to_17_years_speak_indo_european_very_well,from_5_to_17_years_speak_indo_european_well,from_5_to_17_years_speak_indo_european_not_well,from_5_to_17_years_speak_indo_european_not_at_all,from_5_to_17_years_speak_asian_and_pacific_island,from_5_to_17_years_speak_asian_and_pacific_island_very_well,from_5_to_17_years_speak_asian_and_pacific_island_well,from_5_to_17_years_speak_asian_and_pacific_island_not_well,from_5_to_17_years_speak_asian_and_pacific_island_not_at_all,from_5_to_17_years_speak_other,from_5_to_17_years_speak_other_very_well,from_5_to_17_years_speak_other_well,from_5_to_17_years_speak_other_not_well,from_5_to_17_years_speak_other_not_at_all,from_18_to_64_years,from_18_to_64_years_speak_only_english,from_18_to_64_years_speak_spanish,from_18_to_64_years_speak_spanish_very_well,from_18_to_64_years_speak_spanish_well,from_18_to_64_years_speak_spanish_not_well,from_18_to_64_years_speak_spanish_not_at_all,from_18_to_64_years_speak_indo_european,from_18_to_64_years_speak_indo_european_very_well,from_18_to_64_years_speak_indo_european_well,from_18_to_64_years_speak_indo_european_not_well,from_18_to_64_years_speak_indo_european_not_at_all,from_18_to_64_years_speak_asian_and_pacific_island,from_18_to_64_years_speak_asian_and_pacific_island_very_well,from_18_to_64_years_speak_asian_and_pacific_island_well,from_18_to_64_years_speak_asian_and_pacific_island_not_well,from_18_to_64_years_speak_asian_and_pacific_island_not_at_all,from_18_to_64_years_speak_other,from_18_to_64_years_speak_other_very_well,from_18_to_64_years_speak_other_well,from_18_to_64_years_speak_other_not_well,from_18_to_64_years_speak_other_not_at_all,from_64_to_over,from_64_to_over_speak_only_english,from_64_to_over_speak_spanish,from_64_to_over_speak_spanish_very_well,from_64_to_over_speak_spanish_well,from_64_to_over_speak_spanish_not_well,from_64_to_over_speak_spanish_not_at_all,from_64_to_over_speak_indo_european,from_64_to_over_speak_indo_european_very_well,from_64_to_over_speak_indo_european_well,from_64_to_over_speak_indo_european_not_well,from_64_to_over_speak_indo_european_not_at_all,from_64_to_over_speak_asian_and_pacific_island,from_64_to_over_speak_asian_and_pacific_island_very_well,from_64_to_over_speak_asian_and_pacific_island_well,from_64_to_over_speak_asian_and_pacific_island_not_well,from_64_to_over_speak_asian_and_pacific_island_not_at_all,from_64_to_over_speak_other,from_64_to_over_speak_other_very_well,from_64_to_over_speak_other_well,from_64_to_over_speak_other_not_well,from_64_to_over_speak_other_not_at_all
G41003303616006,41,33,361600,6,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003303616007,41,33,361600,7,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509701001,41,35,970100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,414,0,0,0,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509701002,41,35,970100,2,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,475,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509701003,41,35,970100,3,100,70,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,108,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509702001,41,35,970200,1,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509702002,41,35,970200,2,89,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,422,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509702003,41,35,970200,3,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,819,42,42,0,0,0,22,22,0,0,0,0,0,0,0,0,11,9,2,0,0,488,484,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
G41003509702004,41,35,970200,4,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,570,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,212,210,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509703001,41,35,970300,1,185,110,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,519,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,219,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509703002,41,35,970300,2,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,473,7,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509703003,41,35,970300,3,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,240,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509703004,41,35,970300,4,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509704001,41,35,970400,1,251,236,13,10,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,768,674,91,33,21,20,17,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,375,369,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509705001,41,35,970500,1,187,179,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,548,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,223,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509705002,41,35,970500,2,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,245,5,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,167,146,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509706001,41,35,970600,1,274,122,152,126,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,481,360,86,83,127,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,203,36,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509707001,41,35,970700,1,129,91,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,322,36,7,0,16,13,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,156,152,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509707002,41,35,970700,2,246,138,108,48,7,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,592,371,116,37,70,148,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,258,191,67,6,3,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509708001,41,35,970800,1,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,976,40,17,22,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509708002,41,35,970800,2,107,83,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,365,345,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509709001,41,35,970900,1,233,224,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,1327,1234,24,24,0,0,0,36,36,0,0,0,33,33,0,0,0,0,0,0,0,0,418,358,0,0,0,0,0,60,23,0,0,37,0,0,0,0,0,0,0,0,0,0
G41003509709002,41,35,970900,2,129,120,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,629,18,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509709003,41,35,970900,3,132,84,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,567,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,80,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
G41003509710001,41,35,971000,1,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,515,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509710002,41,35,971000,2,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1106,11,8,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,432,401,21,21,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509711001,41,35,971100,1,63,58,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,221,15,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,175,27,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509711002,41,35,971100,2,537,469,41,11,11,19,0,22,22,0,0,0,0,0,0,0,0,5,5,0,0,0,1681,1557,6,6,0,0,0,61,61,0,0,0,44,0,21,23,0,13,13,0,0,0,473,428,12,12,0,0,0,33,19,0,0,14,0,0,0,0,0,0,0,0,0,0
G41003509711003,41,35,971100,3,171,152,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,740,35,35,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,112,105,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0
G41003509711004,41,35,971100,4,72,59,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509712001,41,35,971200,1,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,632,39,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,131,3,0,0,3,0,1,1,0,0,0,8,0,8,0,0,0,0,0,0,0
G41003509712002,41,35,971200,2,200,173,18,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,609,582,16,0,7,0,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509712003,41,35,971200,3,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,287,18,18,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,93,88,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
G41003509713001,41,35,971300,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509713002,41,35,971300,2,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,390,32,17,15,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,159,122,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509713003,41,35,971300,3,388,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509713004,41,35,971300,4,170,152,0,0,0,0,0,8,8,0,0,0,10,10,0,0,0,0,0,0,0,0,426,354,72,38,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509713005,41,35,971300,5,262,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,1215,30,0,0,30,0,71,71,0,0,0,11,0,11,0,0,0,0,0,0,0,225,213,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509713006,41,35,971300,6,203,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,570,457,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,94,63,31,0,0,177,136,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,0
G41003509714001,41,35,971400,1,113,85,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,342,115,69,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509714002,41,35,971400,2,409,372,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,858,787,0,0,0,0,0,17,17,0,0,0,54,8,46,0,0,0,0,0,0,0,159,138,8,8,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509714003,41,35,971400,3,222,207,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,454,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509714004,41,35,971400,4,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,419,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509714005,41,35,971400,5,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,546,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0
G41003509715001,41,35,971500,1,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,373,39,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509715002,41,35,971500,2,133,81,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,443,101,0,18,66,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509715003,41,35,971500,3,178,156,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,526,62,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,55,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509715004,41,35,971500,4,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,171,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509715005,41,35,971500,5,309,260,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,643,25,4,11,10,0,20,20,0,0,0,2,0,2,0,0,0,0,0,0,0,229,211,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509716001,41,35,971600,1,166,59,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,334,54,9,0,26,19,6,0,6,0,0,17,6,5,6,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509716002,41,35,971600,2,58,53,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,365,94,44,6,23,21,0,0,0,0,0,25,0,13,12,0,0,0,0,0,0,161,133,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509716003,41,35,971600,3,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,370,223,147,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,75,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509716004,41,35,971600,4,188,58,130,121,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,332,118,21,9,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509717001,41,35,971700,1,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,626,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509717002,41,35,971700,2,165,120,0,0,0,0,0,16,16,0,0,0,29,6,0,23,0,0,0,0,0,0,584,452,77,77,0,0,0,21,10,11,0,0,34,15,0,19,0,0,0,0,0,0,139,130,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509717003,41,35,971700,3,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,350,45,35,10,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509717004,41,35,971700,4,66,28,38,23,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,308,86,47,0,19,20,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0,60,53,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509718001,41,35,971800,1,160,143,12,12,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,670,649,10,0,0,10,0,5,5,0,0,0,6,6,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509718002,41,35,971800,2,55,49,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,423,410,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509718003,41,35,971800,3,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,486,38,38,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,94,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509719001,41,35,971900,1,118,105,10,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,475,459,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509719002,41,35,971900,2,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,575,12,12,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509719003,41,35,971900,3,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509719004,41,35,971900,4,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,430,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509719005,41,35,971900,5,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509720001,41,35,972000,1,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,401,36,36,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509720002,41,35,972000,2,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,689,53,0,22,31,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,202,190,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003509720003,41,35,972000,3,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,1230,24,17,0,0,7,6,0,6,0,0,12,12,0,0,0,23,23,0,0,0,361,323,14,14,0,0,0,21,21,0,0,0,3,0,0,0,3,0,0,0,0,0
G41003509720004,41,35,972000,4,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003709601001,41,37,960100,1,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,983,21,21,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003709601002,41,37,960100,2,106,98,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,509,16,0,6,10,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,181,178,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003709602001,41,37,960200,1,223,96,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,738,61,0,55,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003709602002,41,37,960200,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,281,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,147,19,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G41003709602003,41,37,960200,3,105,99,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,577,7,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003709602004,41,37,960200,4,71,49,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,389,31,12,19,0,0,4,4,0,0,0,5,0,0,5,0,0,0,0,0,0,140,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
G41003709602005,41,37,960200,5,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,434,0,0,0,0,0,1,1,0,0,0,5,0,5,0,0,0,0,0,0,0,152,147,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003709602006,41,37,960200,6,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,322,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003709602007,41,37,960200,7,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003900001001,41,39,100,1,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,535,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,216,182,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0
G41003900001002,41,39,100,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,461,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,389,374,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003900001003,41,39,100,3,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,754,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,252,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003900001004,41,39,100,4,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,561,3,3,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003900001005,41,39,100,5,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,419,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,161,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
G41003900002001,41,39,200,1,222,209,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,932,9,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,485,475,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
G41003900002002,41,39,200,2,224,213,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,741,718,10,10,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
